X	Layer 1: FBH Pressure
1713,12196699755	170,136700192857
1739,14889678927	169,151716416409
1765,37070375912	168,156186661757
1791,78738790712	167,14998398898
1818,39894923326	166,132976749479
1845,20538773753	165,105028342341
1872,20670341995	164,065996954045
1899,40289628051	163,015735280109
1926,79396631921	161,954090227119
1954,37991353605	160,880902593426
1982,16073793104	159,79600672659
2010,13643950416	158,699230155495
2038,30701825543	157,590393194772
2066,67247418483	156,46930851896
2095,23280729238	155,335780703501
2123,98801757807	154,189605729366
2152,9381050419	153,030570447711
2182,08306968386	151,858452000538
2211,42291150398	150,673017192868
2240,95763050223	149,474021811341
2270,68722667862	148,261209883549
2300,61170003315	147,034312871666
2330,73105056583	145,793048793083
2361,04527827664	144,537121259805
2391,5543831656	143,266218427209
2422,2583652327	141,980011841487
2453,15722447794	140,678155173529
2484,25096090131	139,360282825269
2515,53957450283	138,026008392364
2547,02306528249	136,674922964687
2578,7014332403	135,306593243142
2610,57467837624	133,920559447917
2642,64280069032	132,516332989173
2674,90580018255	131,093393866269
2707,36367685291	129,651187755775
2740,01643070142	128,189122741403
2772,86406172807	126,706565630453
2805,90656993286	125,202837790903
2839,14395531579	123,67721043048
2872,57621787686	122,128899223352
2906,20335761607	120,557058170549
2940,02537453342	118,960772555961
2974,04226862891	117,339050829307
3008,25403990255	115,690815208934
3042,66068835433	114,014890748335
3077,26221398424	112,309992547332
3112,0586167923	110,574710707429
3147,0498967785	108,80749252439
3182,23605394284	107,006621270589
3217,61708828531	105,170190732177
3253,19299980594	103,296074413065
3288,9637885047	101,381887971649
3324,9294543816	99,4249429766584
3361,08999743665	97,4221893935769
3397,44541766983	95,3701432476156
3433,99571508116	93,2647945025149
3470,74088967062	91,101488103049
3507,68094143823	88,874767948717
3544,81587038398	86,5781686055096
3582,14567650787	84,2039316001282
3619,6703598099	81,7426099344299
3657,38992029007	79,1825017102189
3695,30435794838	76,5088128071069
3733,41367278484	73,7023708994243
3771,71786479943	70,7375562660126
3810,21693399217	67,5787726177481
3848,91088036304	64,1739573729249
3887,79970391206	60,441373879822
3926,88340463922	56,2385187541847
3966,16198254452	51,2698240364359
4005,63543762796	45,0501194267244
4045,30376988954	38,5623933080676
4085,16697932926	32,0427951724525
4125,22506594713	25,491325019879
4165,47802974313	18,9079828503469
4205,92587071727	12,2927686638565
4246,56858886956	5,64568246040731
4287,40618419999	0

