X	Layer 1: FBH Pressure
2344,19651313526	144,721707113611
2374,4879005803	143,451712700809
2404,97277453138	142,166374053391
2435,6511349885	140,865341997483
2466,52298195165	139,548247880746
2497,58831542084	138,2147020141
2528,84713539607	136,864291948577
2560,29944187733	135,496580565411
2591,94523486463	134,111103953992
2623,78451435796	132,707369048091
2655,81728035733	131,284850985757
2688,04353286274	129,84299015229
2720,46327187419	128,381188858432
2753,07649739167	126,898807597106
2785,88320941519	125,39516081137
2818,88340794474	123,86951209308
2852,07709298033	122,321068715624
2885,46426452196	120,74897538407
2919,04492256962	119,15230706106
2952,81906712332	117,530060695451
2986,78669818306	115,881145641034
3020,94781574883	114,2043725021
3055,30241982065	112,498440077704
3089,85051039849	110,761919992289
3124,59208748237	108,993238490221
3159,52715107229	107,190654726221
3194,65570116825	105,352234689254
3229,97773777024	103,475819634547
3265,49326087827	101,558987538446
3301,20227049233	99,5990055910701
3337,10476661244	97,5927710371141
3373,20074923857	95,5367366651366
3409,49021837075	93,4268157706953
3445,97317400896	91,2582592203003
3482,64961615321	89,0254938905661
3519,51954480349	86,7219065110878
3556,58295995981	84,3395484886124
3593,83986162217	81,8687232149619
3631,29024979056	79,2973930003252
3668,93412446499	76,6102986729419
3706,77148564546	73,7876006810512
3744,80233333196	70,802679067168
3783,0266675245	67,6183516472595
3821,44448822308	64,1798475412319
3860,05579542769	60,4003007358026
3898,86058913833	56,1258581159857
3937,85886935502	51,0281834274579
3977,05063607774	44,7378532722668
4016,4358893065	38,2940886993696
4056,0146290413	31,8186680778062
4095,78685528213	25,311591407577
4135,75256802899	18,7728586886817
4175,9117672819	12,2024699211204
4216,26445304084	5,60042510489305
4256,81062530582	0

