X	Layer 1: FBH Pressure
2109,88779513167	142,443537005481
2137,69315747514	141,273895266781
2165,67959670796	140,090381726742
2193,84711283014	138,892703747847
2222,19570584167	137,680553275283
2250,72537574256	136,453605675067
2279,43612253281	135,211518456462
2308,32794621241	133,953929864262
2337,40084678137	132,680457324344
2366,65482423969	131,390695723295
2396,08987858737	130,084215499917
2425,7060098244	128,760560522793
2455,50321795079	127,419245723778
2485,48150296653	126,05975445218
2515,64086487164	124,681535508141
2545,9813036661	123,283999806313
2576,50281934991	121,866516611778
2607,20541192308	120,428409279119
2638,08908138561	118,968950411909
2669,1538277375	117,487356343102
2700,39965097875	115,98278081592
2731,82655110934	114,454307718755
2763,4345281293	112,900942694755
2795,22358203862	111,321603405104
2827,19371283729	109,715108171764
2859,34492052531	108,080162656852
2891,6772051027	106,415344146549
2924,19056656944	104,71908289031
2956,88500492554	102,989639790623
2989,76052017099	101,22507953005
3022,81711230581	99,4232379389282
3056,05478132998	97,5816820173631
3089,4735272435	95,6976604809098
3123,07335004639	93,7680419275759
3156,85424973862	91,789236610114
3190,81622632022	89,757096159424
3224,95927979117	87,6667831433774
3259,28341015148	85,51259855728
3293,78861740115	83,287749353713
3328,47490154017	80,9840283586714
3363,34226256856	78,5913624439441
3398,39070048629	76,0971558575661
3433,62021529339	73,4853021948311
3469,03080698984	70,7346342074221
3504,62247557565	67,8163624478527
3540,39522105081	64,6895559463722
3576,34904341533	61,2924484022493
3612,48394266921	57,5235874433257
3648,79991881245	53,192932179131
3685,29697184504	47,854552602743
3721,97510176699	41,8473733694401
3758,83430857829	35,8105371898401
3795,87459227896	29,7440440639431
3833,09595286898	23,6478939917488
3870,49839034835	17,5220869732572
3908,08190471709	11,3666230084687
3945,84649597518	5,18150209738293
3983,79216412262	0

